NTD ID,Agency Name,Primary Mode Served,Facility ID,Facility Type,Facility Name,Street Address,City,State,ZIP Code,Latitude,Longitude, Square Feet ,Section of a Larger Facility,Year Built or Reconstructed as New,full_address,County,Category,Definition
20080,New Jersey Transit Corporation,Commuter Rail,7707,At-Grade Fixed Guideway Station,Watsessing Station Eastbound,Intersection of Watsessing Ave.& Orange St.,Bloomfield,NJ,7003,40.7829072,-74.1989759,"1,400",0,1912,"Intersection of Watsessing Ave.& Orange St., Bloomfield, NJ ,7003.0",Essex County,8,Commuter Rail
20080,New Jersey Transit Corporation,Commuter Rail,7710,At-Grade Fixed Guideway Station,Wayne Transportation Center - Commuter Rail Station,Rt. 23 Southbound & West Belt Parkway,Wayne,NJ,7470,40.907537,-74.2516241,"4,000",0,2008,"Rt. 23 Southbound & West Belt Parkway, Wayne, NJ ,7470.0",Passaic County,8,Commuter Rail
20080,New Jersey Transit Corporation,Commuter Rail,7714,At-Grade Fixed Guideway Station,Westfield Station - Eastbound,South Avenue,Westfield,NJ,7090,40.6519902,-74.3211459,"2,700",0,1900,"South Avenue, Westfield, NJ ,7090.0",Union County,8,Commuter Rail
20080,New Jersey Transit Corporation,Commuter Rail,7716,At-Grade Fixed Guideway Station,Westwood Station,Broadway & Westwood Ave.,Westwood,NJ,7675,40.9913119,-74.0328502,"9,990",0,1932,"Broadway & Westwood Ave., Westwood, NJ ,7675.0",Bergen County,8,Commuter Rail
20080,New Jersey Transit Corporation,Commuter Rail,7717,At-Grade Fixed Guideway Station,White House Station,Main Street,Whitehouse Station,NJ,8889,40.6137781,-74.7715972,"4,000",0,1900,"Main Street, Whitehouse Station, NJ ,8889.0",Hunterdon County,8,Commuter Rail
20080,New Jersey Transit Corporation,Commuter Rail,7724,Simple At-Grade Platform Station,Woodbridge Station,Pearl St. between Main and Green St.,Woodbridge,NJ,7095,40.5615111,-74.296629,"123,500",0,2007,"Pearl St. between Main and Green St., Woodbridge, NJ ,7095.0",Middlesex County,8,Commuter Rail
20080,New Jersey Transit Corporation,Commuter Rail,7725,At-Grade Fixed Guideway Station,Woodcliff Lake Station,Broadway & Woodcliff Ave.,Woodcliff Lake,NJ,7677,41.020739,-74.0406869,"3,240",0,2018,"Broadway & Woodcliff Ave., Woodcliff Lake, NJ ,7677.0",Bergen County,8,Commuter Rail
20080,New Jersey Transit Corporation,Commuter Rail,7727,At-Grade Fixed Guideway Station,Wood-Ridge Station,1 Pearl Street,Wood-ridge,NJ,7075,40.8456555,-74.0879195,"5,200",0,1900,"1 Pearl Street, Wood-ridge, NJ ,7075.0",Bergen County,8,Commuter Rail
20080,New Jersey Transit Corporation,Commuter Rail,17386,At-Grade Fixed Guideway Station,Madison Station - Eastbound,Kings Road between Green Street and Prospect Street,Madison,NJ,7940,40.75364,-74.417906,"5,000",1,1900,"Kings Road between Green Street and Prospect Street, Madison, NJ ,7940.0",Morris County,8,Commuter Rail
20080,New Jersey Transit Corporation,Commuter Rail,18043,Simple At-Grade Platform Station,Little Silver Station - Eastbound,Branch Ave between Silverside & Sycamore Aves,Little Silver,NJ,7739,40.326548,-74.040695,"26,000",0,2003,"Branch Ave between Silverside & Sycamore Aves, Little Silver, NJ ,7739.0",Monmouth County,8,Commuter Rail
20080,New Jersey Transit Corporation,Commuter Rail,18044,At-Grade Fixed Guideway Station,Asbury Park Station Eastbound,Cookman Ave,Asbury Park,NJ,7712,40.2165722,-74.0088886,"43,500",1,1922,"Cookman Ave, Asbury Park, NJ ,7712.0",Monmouth County,8,Commuter Rail
20080,New Jersey Transit Corporation,Commuter Rail,18046,Elevated Fixed Guideway Station,Atlantic City Rail Terminal,1 Atlantic City Expy,Atlantic City,NJ,8401,39.363824,-74.4412049,"20,000",1,1989,"1 Atlantic City Expy, Atlantic City, NJ ,8401.0",Atlantic County,8,Commuter Rail
20080,New Jersey Transit Corporation,Commuter Rail,18049,At-Grade Fixed Guideway Station,Meadowlands Sports Complex Station Eastbound,50 State Route 120,East Rutherford,NJ,7073,40.80634,-74.07689,"52,400",0,2009,"50 State Route 120, East Rutherford, NJ ,7073.0",Bergen County,8,Commuter Rail
20080,New Jersey Transit Corporation,Commuter Rail,18062,Elevated Fixed Guideway Station,Millburn Station - Eastbound,35 Essex Street,Millburn,NJ,7041,40.7257382,-74.3037316,"2,500",0,1987,"35 Essex Street, Millburn, NJ ,7041.0",Essex County,8,Commuter Rail
20080,New Jersey Transit Corporation,Commuter Rail,18063,Elevated Fixed Guideway Station,Short Hills Station - Eastbound,25 Chatham Road,Short Hills,NJ,7078,40.7250889,-74.3236914,"7,500",0,1907,"25 Chatham Road, Short Hills, NJ ,7078.0",Essex County,8,Commuter Rail
20080,New Jersey Transit Corporation,Commuter Rail,18064,At-Grade Fixed Guideway Station,Convent Station - Eastbound,1 Convent Road,Morris Township,NJ,7960,40.7775751,-74.4452007,"5,000",0,1914,"1 Convent Road, Morris Township, NJ ,7960.0",Morris County,8,Commuter Rail
20080,New Jersey Transit Corporation,Commuter Rail,18066,At-Grade Fixed Guideway Station,Berkley Heights Station,Sherman Avenue & Plainfield Avenue,Berkely Heights,NJ,7922,40.6828778,-74.4420894,"1,500",0,1900,"Sherman Avenue & Plainfield Avenue, Berkely Heights, NJ ,7922.0",Union County,8,Commuter Rail
20080,New Jersey Transit Corporation,Commuter Rail,18067,At-Grade Fixed Guideway Station,Lyons Station,4 Lyons Road,Basking Ridge,NJ,7920,40.685008,-74.5500136,800,0,1931,"4 Lyons Road, Basking Ridge, NJ ,7920.0",Somerset County,8,Commuter Rail
20080,New Jersey Transit Corporation,Commuter Rail,18068,At-Grade Fixed Guideway Station,Peapack Station,10 Holland Avenue,Peapack-Gladstone,NJ,7934,40.708959,-74.658149,"2,000",0,1900,"10 Holland Avenue, Peapack-Gladstone, NJ ,7934.0",Somerset County,8,Commuter Rail
20080,New Jersey Transit Corporation,Commuter Rail,18069,At-Grade Fixed Guideway Station,Oradell Station,Veldran Ave and Oradell Ave,Oradell,NJ,7649,40.9539994,-74.0298971,"8,400",0,1900,"Veldran Ave and Oradell Ave, Oradell, NJ ,7649.0",Bergen County,8,Commuter Rail
20080,New Jersey Transit Corporation,Commuter Rail,18070,At-Grade Fixed Guideway Station,Glen Rock (Main Line) Eastbound,Rock Rd and Main St,Glen Rock,NJ,7452,40.9623,-74.1337,"1,500",0,1905,"Rock Rd and Main St, Glen Rock, NJ ,7452.0",Bergen County,8,Commuter Rail
20080,New Jersey Transit Corporation,Commuter Rail,18071,Elevated Fixed Guideway Station,Ridgewood Station Eastbound,Franklin Ave between N Broad & Garber,Ridgewood,NJ,7450,40.9807,-74.1205,"7,000",0,1916,"Franklin Ave between N Broad & Garber, Ridgewood, NJ ,7450.0",Bergen County,8,Commuter Rail
20080,New Jersey Transit Corporation,Commuter Rail,18072,At-Grade Fixed Guideway Station,Mountain Lakes Station,99 Midvale Rd,Mountain Lakes,NJ,7046,40.8859,-74.4336,"7,500",0,1912,"99 Midvale Rd, Mountain Lakes, NJ ,7046.0",Morris County,8,Commuter Rail
20080,New Jersey Transit Corporation,Commuter Rail,18791,Elevated Fixed Guideway Station,Newark Penn Station - Track 1 Platform & Mezzanine,1 Raymond Plaza West & Market Street,Newark,NJ,7102,40.7341682,-74.1654796,"60,000",1,1937,"1 Raymond Plaza West & Market Street, Newark, NJ ,7102.0",Essex County,8,Commuter Rail
20080,New Jersey Transit Corporation,Commuter Rail,18822,At-Grade Fixed Guideway Station,Pearl River Station,Station Plaza,Pearl River,NY,10965,41.058181,-74.022317,"9,311",0,1900,"Station Plaza, Pearl River, NY ,10965.0",Rockland County,8,Commuter Rail
20080,New Jersey Transit Corporation,Commuter Rail,18824,At-Grade Fixed Guideway Station,Princeton Station,Alexander St.,Princeton,NJ,8540,40.3397,-74.65836,"2,240",0,1918,"Alexander St., Princeton, NJ ,8540.0",Mercer County,8,Commuter Rail
20080,New Jersey Transit Corporation,Commuter Rail,18825,At-Grade Fixed Guideway Station,Newark Liberty Int'l Airport Station,Martin Road,Newark,NJ,7114,40.69587,-74.18441,"47,000",0,2001,"Martin Road, Newark, NJ ,7114.0",Essex County,8,Commuter Rail
20080,New Jersey Transit Corporation,Commuter Rail,18826,At-Grade Fixed Guideway Station,30th Street Station,2955 Market Street,Philadelphia,PA,19104,39.9557501,-75.1819889,"435,000",0,1927,"2955 Market Street, Philadelphia, PA ,19104.0",Philadelphia County,8,Commuter Rail
20080,New Jersey Transit Corporation,Commuter Rail,18827,At-Grade Fixed Guideway Station,Nanuet Station,25 Prospect St.,Nanuet,NY,10954,41.09103,-74.01572,"28,515",0,1900,"25 Prospect St., Nanuet, NY ,10954.0",Rockland County,8,Commuter Rail
20080,New Jersey Transit Corporation,Commuter Rail,18828,At-Grade Fixed Guideway Station,Spring Valley Station,1 North Main St,Spring Valley,NY,10977,41.11219,-74.04515,"17,152",0,1963,"1 North Main St, Spring Valley, NY ,10977.0",Rockland County,8,Commuter Rail
20080,New Jersey Transit Corporation,Commuter Rail,18829,At-Grade Fixed Guideway Station,Sloatsburg Station,Intersection of Municipal Plaza & Mills St,Sloatsburg,NY,10974,41.1565,-74.1913,"3,638",0,1900,"Intersection of Municipal Plaza & Mills St, Sloatsburg, NY ,10974.0",Rockland County,8,Commuter Rail
20080,New Jersey Transit Corporation,Commuter Rail,18830,At-Grade Fixed Guideway Station,Tuxedo Station,240 Route 17,Tuxedo,NY,10987,41.194,-74.1848,"3,369",0,2009,"240 Route 17, Tuxedo, NY ,10987.0",Bergen County,8,Commuter Rail
20080,New Jersey Transit Corporation,Commuter Rail,18831,At-Grade Fixed Guideway Station,Harriman Station,NY - 17,Harriman,NY,10926,41.293354,-74.13987,"16,325",0,1911,"NY - 17, Harriman, NY ,10926.0",Orange County,8,Commuter Rail
20080,New Jersey Transit Corporation,Commuter Rail,18832,At-Grade Fixed Guideway Station,Salisbury Mills - Cornwall Station,1600 State Highway 94,Cornwall,NY,12518,41.4375,-74.1032,"11,908",0,1983,"1600 State Highway 94, Cornwall, NY ,12518.0",Orange County,8,Commuter Rail
20080,New Jersey Transit Corporation,Commuter Rail,18834,At-Grade Fixed Guideway Station,"Middletown, NY-Town of Wallkill Station",North Galleria Drive off NY Rte 211,Scotchtown,NY,10941,41.459676,-74.37075,"17,873",0,1983,"North Galleria Drive off NY Rte 211, Scotchtown, NY ,10941.0",Orange County,8,Commuter Rail
20080,New Jersey Transit Corporation,Commuter Rail,18835,At-Grade Fixed Guideway Station,Otisville Station,1 Kelley Hill Rd,Mt. Hope,NY,10963,41.4741312,-74.536733,"1,941",0,1908,"1 Kelley Hill Rd, Mt. Hope, NY ,10963.0",Orange County,8,Commuter Rail
20080,New Jersey Transit Corporation,Commuter Rail,18836,At-Grade Fixed Guideway Station,Port Jervis Station,100 Pike St & 198 Front St,Port Jervis,NY,12771,41.3680319,-74.6859603,"2,194",0,1900,"100 Pike St & 198 Front St, Port Jervis, NY ,12771.0",Orange County,8,Commuter Rail
20080,New Jersey Transit Corporation,Commuter Rail,19388,At-Grade Fixed Guideway Station,Broadway Station (Fair Lawn) Westbound,Broadway (Rte 4),Fair Lawn,NJ,7410,40.922505,-74.115236,"2,800",0,1931,"Broadway (Rte 4), Fair Lawn, NJ ,7410.0",Bergen County,8,Commuter Rail
20080,New Jersey Transit Corporation,Commuter Rail,19389,At-Grade Fixed Guideway Station,Garfield Station Westbound,Midland Ave & Rocky Rd,Garfield,NJ,7026,40.866669,-74.10556,720,0,2000,"Midland Ave & Rocky Rd, Garfield, NJ ,7026.0",Bergen County,8,Commuter Rail
20080,New Jersey Transit Corporation,Commuter Rail,19390,At-Grade Fixed Guideway Station,Glen Rock Boro Hall Station Eastbound,Maple Avenue & Rock Road,Glen Rock,NJ,7028,40.80059,-74.204655,650,0,1935,"Maple Avenue & Rock Road, Glen Rock, NJ ,7028.0",Bergen County,8,Commuter Rail
20080,New Jersey Transit Corporation,Commuter Rail,19391,Elevated Fixed Guideway Station,Plauderville Station Westbound,Plauderville Avenue & Midland Avenue,Garfield,NJ,7026,40.884916,-74.102695,"6,500",0,2011,"Plauderville Avenue & Midland Avenue, Garfield, NJ ,7026.0",Bergen County,8,Commuter Rail
20080,New Jersey Transit Corporation,Commuter Rail,19393,At-Grade Fixed Guideway Station,Rutherford Station Westbound,Orient Way & Park Ave,Rutherford,NJ,7073,40.828248,-74.100563,"6,500",0,1900,"Orient Way & Park Ave, Rutherford, NJ ,7073.0",Bergen County,8,Commuter Rail
20080,New Jersey Transit Corporation,Commuter Rail,19405,At-Grade Fixed Guideway Station,Clifton Station Westbound,Elm St & Fornelius St,Clifton,NJ,7013,40.867998,-74.153203,"4,500",0,1915,"Elm St & Fornelius St, Clifton, NJ ,7013.0",Passaic County,8,Commuter Rail
20080,New Jersey Transit Corporation,Commuter Rail,19408,At-Grade Fixed Guideway Station,Hawthorne Station Westbound,Washington Avenue,Hawthorne,NJ,7506,40.942539,-74.152411,"5,500",0,2000,"Washington Avenue, Hawthorne, NJ ,7506.0",Passaic County,8,Commuter Rail
20080,New Jersey Transit Corporation,Commuter Rail,19411,At-Grade Fixed Guideway Station,Mahwah Station Westbound,North Railroad Avenue,Mahwah,NJ,7430,41.094416,-74.14662,"5,000",0,1905,"North Railroad Avenue, Mahwah, NJ ,7430.0",Bergen County,8,Commuter Rail
20080,New Jersey Transit Corporation,Commuter Rail,19414,At-Grade Fixed Guideway Station,Suffern Station - Westbound,Ramapo Avenue and Chestnut Street,Suffern,NY,10901,41.11416,-74.15461,"5,000",0,1932,"Ramapo Avenue and Chestnut Street, Suffern, NY ,10901.0",Rockland County,8,Commuter Rail
20080,New Jersey Transit Corporation,Commuter Rail,19419,At-Grade Fixed Guideway Station,Mount Arlington Station Westbound,Route 80 & Howard Blvd,Mount Arlington,NJ,7856,40.89659,-74.632731,"6,200",0,2008,"Route 80 & Howard Blvd, Mount Arlington, NJ ,7856.0",Morris County,8,Commuter Rail
20080,New Jersey Transit Corporation,Commuter Rail,19424,At-Grade Fixed Guideway Station,Watsessing Station Westbound,Watsessing Ave & Orange St,Bloomfield,NJ,7003,40.78743,-74.198451,"1,500",0,1912,"Watsessing Ave & Orange St, Bloomfield, NJ ,7003.0",Essex County,8,Commuter Rail
20080,New Jersey Transit Corporation,Commuter Rail,19427,At-Grade Fixed Guideway Station,Ho-Ho-Kus Station Building -  Westbound,Brookside Ave. & 1st St.,Ho-Ho-Kus,NJ,7423,40.9974,-74.1135,"1,430",1,1908,"Brookside Ave. & 1st St., Ho-Ho-Kus, NJ ,7423.0",Bergen County,8,Commuter Rail
20080,New Jersey Transit Corporation,Commuter Rail,19504,At-Grade Fixed Guideway Station,New York Penn Station,7th & 8th Aves between 31st & 33rd Streets,New York,NY,10119,40.73931,-73.66576,"83,000",0,1905,"7th & 8th Aves between 31st & 33rd Streets, New York, NY ,10119.0",New York County,8,Commuter Rail
20080,New Jersey Transit Corporation,Commuter Rail,19505,At-Grade Fixed Guideway Station,Suffern Station Eastbound,Ramapo Avenue and Chestnut Street,Suffern,NY,10901,41.11354,-74.153442,"8,800",0,1932,"Ramapo Avenue and Chestnut Street, Suffern, NY ,10901.0",Rockland County,8,Commuter Rail
20080,New Jersey Transit Corporation,Commuter Rail,19998,Elevated Fixed Guideway Station,Cranford Station - Westbound,South Avenue & High Street,Cranford,NJ,7016,40.6544198,-74.3040066,"6,000",0,1929,"South Avenue & High Street, Cranford, NJ ,7016.0",Union County,8,Commuter Rail
20080,New Jersey Transit Corporation,Commuter Rail,20013,Elevated Fixed Guideway Station,Newark Broad Street Station - Westbound,25 University Avenue (Broad St. & University Pl),Newark,NJ,7102,40.738291,-74.1706767,"10,000",1,1903,"25 University Avenue (Broad St. & University Pl), Newark, NJ ,7102.0",Essex County,8,Commuter Rail
20080,New Jersey Transit Corporation,Light Rail,7404,Elevated Fixed Guideway Station,22nd St. Station - Eastbound,Avenue E at East 22nd Street,Bayonne,NJ,7002,40.6620051,-74.1165838,"5,000",1,2003,"Avenue E at East 22nd Street, Bayonne, NJ ,7002.0",Hudson County,8,Commuter Rail
20080,New Jersey Transit Corporation,Light Rail,7405,At-Grade Fixed Guideway Station,2nd Street Station - Eastbound,204 Marshall Street,Hoboken,NJ,7030,40.7413609,-74.0423603,"3,100",1,2004,"204 Marshall Street, Hoboken, NJ ,7030.0",Hudson County,8,Commuter Rail
20080,New Jersey Transit Corporation,Light Rail,7406,At-Grade Fixed Guideway Station,34th Street Station,34th Street & Avenue E,Bayonne,NJ,7002,40.672034,-74.1081049,"11,930",0,2000,"34th Street & Avenue E, Bayonne, NJ ,7002.0",Hudson County,8,Commuter Rail
20080,New Jersey Transit Corporation,Light Rail,7407,At-Grade Fixed Guideway Station,36th Street Station ,1500 36th St.,Pennsauken,NJ,8110,39.9618638,-75.079768,"167,000",0,2004,"1500 36th St., Pennsauken, NJ ,8110.0",Camden County,8,Commuter Rail
20080,New Jersey Transit Corporation,Light Rail,7408,At-Grade Fixed Guideway Station,45th Street Station,45th Street & Avenue E,Bayonne,NJ,7002,40.6786454,-74.1025127,"4,020",0,2000,"45th Street & Avenue E, Bayonne, NJ ,7002.0",Hudson County,8,Commuter Rail
20080,New Jersey Transit Corporation,Light Rail,7409,Elevated Fixed Guideway Station,8th Street Station,40 West Eighth Street,Bayonne,NJ,7002,40.6543032,-74.1290541,"4,500",0,2011,"40 West Eighth Street, Bayonne, NJ ,7002.0",Hudson County,8,Commuter Rail
20080,New Jersey Transit Corporation,Light Rail,7410,At-Grade Fixed Guideway Station,9th Street/Congress Street Station - Eastbound,281 Paterson Plank Road,Hoboken,NJ,7030,40.7484139,-74.039266,"10,000",1,2004,"281 Paterson Plank Road, Hoboken, NJ ,7030.0",Hudson County,8,Commuter Rail
20080,New Jersey Transit Corporation,Light Rail,7418,At-Grade Fixed Guideway Station,Aquarium Station Eastbound,2 Delaware Ave.,Camden,NJ,8103,39.945202,-75.1290173,"5,700",0,2004,"2 Delaware Ave., Camden, NJ ,8103.0",Camden County,8,Commuter Rail
20080,New Jersey Transit Corporation,Light Rail,7423,Simple At-Grade Platform Station,Atlantic Street Station ,Atlantic Street,Newark,NJ,7102,40.7446842,-74.168693,"3,400",0,2006,"Atlantic Street, Newark, NJ ,7102.0",Essex County,8,Commuter Rail
20080,New Jersey Transit Corporation,Light Rail,7430,Underground Fixed Guideway Station,Bergenline Avenue Station,521 49th Street ,Union City,NJ,7087,40.7822316,-74.0217376,"45,040",0,2006,"521 49th Street , Union City, NJ ,7087.0",Hudson County,8,Commuter Rail
20080,New Jersey Transit Corporation,Light Rail,7433,At-Grade Fixed Guideway Station,Beverly/Edgewater Park Station ,225 Railroad Ave.,Beverly,NJ,8010,40.0611689,-74.9151626,"72,000",0,2004,"225 Railroad Ave., Beverly, NJ ,8010.0",Burlington County,8,Commuter Rail
20080,New Jersey Transit Corporation,Light Rail,7435,Simple At-Grade Platform Station,Bloomfield Avenue Station - Eastbound,310 Bloomfield Ave,Newark,NJ,7003,40.7651443,-74.1797498,"3,100",0,1935,"310 Bloomfield Ave, Newark, NJ ,7003.0",Essex County,8,Commuter Rail
20080,New Jersey Transit Corporation,Light Rail,7439,At-Grade Fixed Guideway Station,Bordentown Station,100 West Park Ave.,Bordentown,NJ,8505,40.1478004,-74.7182065,"69,000",0,2004,"100 West Park Ave., Bordentown, NJ ,8505.0",Burlington County,8,Commuter Rail
20080,New Jersey Transit Corporation,Light Rail,7445,Simple At-Grade Platform Station,Broad Street Station ,Broad and Lackawanna,Newark,NJ,7102,40.7464838,-74.1702643,"2,850",0,2008,"Broad and Lackawanna, Newark, NJ ,7102.0",Essex County,8,Commuter Rail
20080,New Jersey Transit Corporation,Light Rail,7448,At-Grade Fixed Guideway Station,Burlington South Station - Eastbound,500 West Broad St.,Burlington,NJ,8016,39.9994411,-75.028547,"133,000",1,2004,"500 West Broad St., Burlington, NJ ,8016.0",Burlington County,8,Commuter Rail
20080,New Jersey Transit Corporation,Light Rail,7449,At-Grade Fixed Guideway Station,Burlington Towne Center Station,30 West Broad St.,Burlington,NJ,8016,40.0770869,-74.8595374,"4,000",0,2004,"30 West Broad St., Burlington, NJ ,8016.0",Burlington County,8,Commuter Rail
20080,New Jersey Transit Corporation,Light Rail,7452,At-Grade Fixed Guideway Station,Cass Street Station - Eastbound,601 Cass St.,Trenton,NJ,8611,40.2058075,-74.7543065,"4,400",1,2004,"601 Cass St., Trenton, NJ ,8611.0",Mercer County,8,Commuter Rail
20080,New Jersey Transit Corporation,Light Rail,7457,At-Grade Fixed Guideway Station,Cinnaminson Station ,1800 Broad Street,Cinnaminson,NJ,8077,40.0159864,-75.0013674,"31,000",0,2004,"1800 Broad Street, Cinnaminson, NJ ,8077.0",Burlington County,8,Commuter Rail
20080,New Jersey Transit Corporation,Light Rail,7460,At-Grade Fixed Guideway Station,Cooper Street/Rutgers Station - Eastbound,209 Cooper Street ,Camden,NJ,8102,39.947642,-75.1242134,"3,700",1,2004,"209 Cooper Street , Camden, NJ ,8102.0",Camden County,8,Commuter Rail
20080,New Jersey Transit Corporation,Light Rail,7462,At-Grade Fixed Guideway Station,Danforth Avenue Station,Danforth Avenue and Princeton Avenue,Jersey City,NJ,7305,40.6925365,-74.0881173,"4,860",0,2000,"Danforth Avenue and Princeton Avenue, Jersey City, NJ ,7305.0",Hudson County,8,Commuter Rail
20080,New Jersey Transit Corporation,Light Rail,7463,Simple At-Grade Platform Station,Davenport Avenue Station - Eastbound,Davenport Avenue,Newark,NJ,7107,40.77317,-74.1804802,"7,000",0,1935,"Davenport Avenue, Newark, NJ ,7107.0",Essex County,8,Commuter Rail
20080,New Jersey Transit Corporation,Light Rail,7464,At-Grade Fixed Guideway Station,Delanco Station - Eastbound,101 Rhawn St.,Delanco,NJ,8075,40.0473535,-74.9503447,"31,000",1,2004,"101 Rhawn St., Delanco, NJ ,8075.0",Burlington County,8,Commuter Rail
20080,New Jersey Transit Corporation,Light Rail,7478,At-Grade Fixed Guideway Station,Entertainment Center Station - Eastbound,3501 South Delaware Ave.,Camden,NJ,8103,39.9409123,-75.12876,"3,500",0,2004,"3501 South Delaware Ave., Camden, NJ ,8103.0",Camden County,8,Commuter Rail
20080,New Jersey Transit Corporation,Light Rail,7480,At-Grade Fixed Guideway Station,Essex Street Station (Jersey City) - Eastbound,Essex Street & Green Street,Jersey City,NJ,7302,40.7129907,-74.036465,"3,300",1,2000,"Essex Street & Green Street, Jersey City, NJ ,7302.0",Hudson County,8,Commuter Rail
20080,New Jersey Transit Corporation,Light Rail,7481,At-Grade Fixed Guideway Station,Exchange Place Station - Eastbound,Hudson Street & York Street,Jersey City,NJ,7302,40.7156666,-74.0343105,"2,000",1,2000,"Hudson Street & York Street, Jersey City, NJ ,7302.0",Hudson County,8,Commuter Rail
20080,New Jersey Transit Corporation,Light Rail,7489,At-Grade Fixed Guideway Station,Florence Park/Ride Station,John Galt Way off US Rte 130,Florence,NJ,8518,40.1036154,-74.8065271,"250,000",0,2004,"John Galt Way off US Rte 130, Florence, NJ ,8518.0",Burlington County,8,Commuter Rail
20080,New Jersey Transit Corporation,Light Rail,7492,At-Grade Fixed Guideway Station,Garfield Avenue Station (Jersey City) - Eastbound,207 Randolph Avenue,Jersey City,NJ,7305,40.710529,-74.0710773,"5,300",1,2000,"207 Randolph Avenue, Jersey City, NJ ,7305.0",Hudson County,8,Commuter Rail
20080,New Jersey Transit Corporation,Light Rail,7510,Simple At-Grade Platform Station,Grove Street Station,Grove Street & Bloomfield Avenue,Bloomfield,NJ,7003,40.7807,-74.1881,"1,575",0,2002,"Grove Street & Bloomfield Avenue, Bloomfield, NJ ,7003.0",Essex County,8,Commuter Rail
20080,New Jersey Transit Corporation,Light Rail,7513,At-Grade Fixed Guideway Station,Hamilton Avenue Station - Eastbound,101 Hamilton Ave.,Trenton,NJ,8611,40.2132101,-74.7572085,"15,000",0,2004,"101 Hamilton Ave., Trenton, NJ ,8611.0",Mercer County,8,Commuter Rail
20080,New Jersey Transit Corporation,Light Rail,7517,At-Grade Fixed Guideway Station,Harborside Financial District Station,Hudson Street & Harborside Place,Jersey City,NJ,7302,40.7202398,-74.0337105,"3,515",0,2000,"Hudson Street & Harborside Place, Jersey City, NJ ,7302.0",Hudson County,8,Commuter Rail
20080,New Jersey Transit Corporation,Light Rail,7519,At-Grade Fixed Guideway Station,Harsimus Cove Station - Eastbound,Marin Boulevard at Metro Plaza Drive,Jersey City,NJ,7302,40.7232592,-74.0407218,"2,500",1,2000,"Marin Boulevard at Metro Plaza Drive, Jersey City, NJ ,7302.0",Hudson County,8,Commuter Rail
20080,New Jersey Transit Corporation,Light Rail,7540,At-Grade Fixed Guideway Station,Jersey Avenue Station (Jersey City),Jersey Avenue & Regent Street,Jersey City,NJ,7302,40.7153143,-74.0496259,"3,515",0,2000,"Jersey Avenue & Regent Street, Jersey City, NJ ,7302.0",Hudson County,8,Commuter Rail
20080,New Jersey Transit Corporation,Light Rail,7546,At-Grade Fixed Guideway Station,Liberty State Park Station - Eastbound,Between Communipaw & Johnston Ave.,Jersey City,NJ,7305,40.7110194,-74.0553073,"2,000",0,2000,"Between Communipaw & Johnston Ave., Jersey City, NJ ,7305.0",Hudson County,8,Commuter Rail
20080,New Jersey Transit Corporation,Light Rail,7547,At-Grade Fixed Guideway Station,Lincoln Harbor Station,1117 Waterfront Terrace,Weehawken,NJ,7086,40.7615265,-74.0235825,"3,780",0,2004,"1117 Waterfront Terrace, Weehawken, NJ ,7086.0",Hudson County,8,Commuter Rail
20080,New Jersey Transit Corporation,Light Rail,7559,At-Grade Fixed Guideway Station,Marin Boulevard Station - Eastbound,Marin Boulevard and Morris Boulevard,Jersey City,NJ,7302,40.7143238,-74.0429929,"2,500",1,2000,"Marin Boulevard and Morris Boulevard, Jersey City, NJ ,7302.0",Hudson County,8,Commuter Rail
20080,New Jersey Transit Corporation,Light Rail,7561,At-Grade Fixed Guideway Station,Martin Luther King Drive Station - Eastbound,Martin Luther King Drive Plaza,Jersey City,NJ,7304,40.7087744,-74.0814544,"2,000",1,2000,"Martin Luther King Drive Plaza, Jersey City, NJ ,7304.0",Hudson County,8,Commuter Rail
20080,New Jersey Transit Corporation,Light Rail,7569,Underground Fixed Guideway Station,Military Park Station - Eastbound,Broad St.,Newark,NJ,7102,40.7351426,-74.1724493,"19,975",0,1935,"Broad St., Newark, NJ ,7102.0",Essex County,8,Commuter Rail
20080,New Jersey Transit Corporation,Light Rail,7600,At-Grade Fixed Guideway Station,Newport Station,Mall Drive East,Jersey City,NJ,7302,40.7271617,-74.0362493,"8,910",0,2000,"Mall Drive East, Jersey City, NJ ,7302.0",Hudson County,8,Commuter Rail
20080,New Jersey Transit Corporation,Light Rail,7603,Simple At-Grade Platform Station,NJPAC/Center Street Station - Eastbound,Center Street,Newark,NJ,7102,40.7390917,-74.1664223,"6,000",0,2006,"Center Street, Newark, NJ ,7102.0",Essex County,8,Commuter Rail
20080,New Jersey Transit Corporation,Light Rail,7606,Simple At-Grade Platform Station,Norfolk Street Station - Eastbound,Norfolk Street & Clifton Avenue,Newark,NJ,7103,40.7489922,-74.18102,"2,200",0,1935,"Norfolk Street & Clifton Avenue, Newark, NJ ,7103.0",Essex County,8,Commuter Rail
20080,New Jersey Transit Corporation,Light Rail,7619,Simple At-Grade Platform Station,Orange Street Station ,Orange Street,Newark,NJ,7107,40.751191,-74.1854529,"7,500",0,1935,"Orange Street, Newark, NJ ,7107.0",Essex County,8,Commuter Rail
20080,New Jersey Transit Corporation,Light Rail,7621,At-Grade Fixed Guideway Station,Palmyra Station ,10 East Broad St.,Palmyra,NJ,8065,40.005145,-75.019565,"15,000",0,2004,"10 East Broad St., Palmyra, NJ ,8065.0",Burlington County,8,Commuter Rail
