Facility ID,Latitude,Longitude,Building Count,Total Building Footprint,Building as % of Area,Footprint per building,Highway,Trunk Road,Primary Road,Secondary Road,Tertiary Road,Residential Road,Railway,Parking Lot,Residential Area,Commercial Area,Retail Area,Industrial Area,Railway Area,Cemetery,Woodland,Park,Recreation,Education,Health Care,Water,Beach
917,41.2788086,-73.9367339,31,"58,022",0.11,"1,872",0,0,0,0,249908.01,78862.46,583767.22,0,0,0,0,156796.35,0,0,0,20935.03,15015.74,0,0,0,0
14967,42.4809911,-88.0924041,31,"44,514",0.09,"1,436",0,0,98617.6,0,0,97994.27,3145941.18,27855.12,3636414.37,0,23630.2,506125.64,0,0,0,217567.39,14166.61,33695.79,1291.37,5087.16,0
19120,39.8818089,-104.941042,31,"35,613",0.07,"1,149",0,0,2625.06,0,0,111424.18,924739.54,62051.96,1134591.4,0,116935.75,0,0,0,0,0,0,0,0,4739.29,0
10711,29.7299388,-95.2848729,31,"25,711",0.05,829,0,0,0,485.12,7265.89,57490.42,0,0,1161265.29,0,0,0,0,0,0,0,0,0,0,540044.13,0
10712,29.7299388,-95.2848729,31,"25,711",0.05,829,0,0,0,485.12,7265.89,57490.42,0,0,1161265.29,0,0,0,0,0,0,0,0,0,0,540044.13,0
5079,40.2873428,-80.0206076,31,"17,158",0.03,553,0,0,16889.78,0,93713.67,412506.02,0,48961.28,425136.3,0,0,0,0,0,659329.26,1022.05,478.89,0,0,3573.69,0
11347,43.6539569,-70.2912347,31,"50,628",0.1,"1,633",30235.36,21529.78,0,17105.57,0,9629.71,187368.14,128127.43,0,0,0,0,0,0,31423.93,77699.35,16541.65,0,0,1531.32,0
17145,35.4628915,-97.5161914,30,"191,550",0.38,"6,385",0,0,2642.51,664.41,77.64,1759.33,7215.43,212180.48,0,14035.7,93462.83,8373.92,51746.14,0,0,457946.79,11257.08,0,0,22914.6,0
9486,37.401672,-121.9395471,30,"146,386",0.29,"4,880",0,0,1142.29,0,3846.48,8150.98,0,40489.22,678876.93,3099649.81,0,0,0,0,0,34106.86,7108.52,0,0,0,0
20165,37.5203828,-77.4158614,30,"98,651",0.19,"3,288",0,0,70937.02,220.66,2.02,2293.46,7470642.04,40902.12,11092.18,7631.26,0,89555.58,0,0,0,267748.23,2099.98,0,0,0,0
4466,40.3446239,-80.0457958,30,"95,936",0.19,"3,198",0,0,0,0,4997.41,495978.7,0,210916.85,0,0,0,0,0,0,0,73292.47,18763.07,0,53856.88,5193.04,0
3812,28.4532425,-81.3661511,30,"51,726",0.1,"1,724",0,0,1545.73,3291.62,0,0,985060.16,20958.71,0,0,4865.38,0,71901.06,0,0,0,0,0,0,120356.02,0
15027,42.2505781,-87.8316396,30,"42,731",0.08,"1,424",0,0,0,0,160005.66,1167920.43,0,6587.97,0,0,0,0,0,0,229974.94,12009.15,0,766015.61,0,0,0
6427,32.5579001,-117.0468903,30,"38,427",0.08,"1,281",0,0,0,10439.16,3957.48,209778.85,101134.33,9963.45,4317.45,0,0,0,0,0,0,15922.34,708.24,55585.94,0,0,0
1193,40.5158657,-74.4016674,30,"28,793",0.06,960,0,0,0,46031.37,20814.56,914784.59,0,553.77,0,0,10612.18,0,0,0,0,0,0,0,0,0,0
18195,41.0598567,-74.0129639,30,"28,739",0.06,958,0,0,0,0,20165.6,213927.1,0,0,0,0,0,0,0,0,0,0,11377.27,0,0,0,0
8805,38.8003839,-77.0710852,29,"158,931",0.31,"5,480",244766.46,0,2001.91,4949.95,14923.54,22295.5,0,111455.52,371224.01,21946.53,8443.06,7207.77,0,0,44544.11,0,0,0,0,127079.63,0
14922,42.151811,-87.8413535,29,"158,361",0.31,"5,461",9917.62,0,1080.96,0,0,0,131309.2,70486.63,0,790234.69,392485.34,0,0,0,0,0,0,0,0,6994.85,0
10950,32.775754,-96.8073967,29,"146,007",0.29,"5,035",184243.99,0,0,83758.91,19214.47,31.16,197301.84,128116.18,0,0,0,0,54136.52,0,0,52646.02,0,0,0,963.82,0
12743,39.5466925,-104.8705291,29,"123,373",0.24,"4,254",8426.04,0,0,1348.32,0,17621.32,0,34716.69,1700391.79,0,0,0,22839.95,0,0,13978.03,654.24,0,0,413.39,0
7710,40.907537,-74.2516241,29,"116,162",0.23,"4,006",0,0,0,90969.34,0,206631.09,580044.1,10516.72,0,0,0,1746205.51,0,0,26590.98,176669.92,185913.28,0,0,95934.48,4126.62
8834,39.0627385,-77.0515892,29,"82,392",0.16,"2,841",0,0,3648.96,5274.24,42604.95,351496.03,0,99737.3,2152504.81,0,123914.99,0,146603.58,0,52599.95,0,0,0,0,1369.31,0
3802,28.8112911,-81.3344438,29,"74,442",0.15,"2,567",119332.37,0,2576.71,123.45,134238.52,10298.44,0,76574.69,0,226431.28,587137.8,309339.41,0,0,28484.51,0,0,0,0,60373.41,0
1238,40.8237727,-72.9165803,29,"54,925",0.11,"1,894",0,0,2542.32,0,0,26146.32,3127468.26,22654.03,0,0,0,71991.01,0,0,105504.38,0,0,0,0,0,0
4839,40.0481814,-75.4425638,29,"36,077",0.07,"1,244",0,0,22232.02,0,1558671.58,560301.37,3293083.29,21593.44,0,16694.9,100352.41,0,0,0,0,811.48,0,81306.89,0,0,0
876,41.346767,-73.7565432,29,"28,993",0.06,"1,000",0,0,74958.91,3666.09,1921485.72,85575.33,0,3115.39,0,0,287415.54,0,0,0,0,0,0,0,0,10044.29,0
5976,39.4821341,-76.6614966,28,"206,366",0.41,"7,370",1244.6,0,0,1476.18,353758.16,27397.63,0,13307.36,0,0,0,0,0,0,0,0,0,0,0,2307.44,0
12790,39.7645946,-104.7755571,28,"181,399",0.36,"6,479",0,0,984.48,0,270067.22,8671.73,0,167742.46,0,41310.32,625620.98,547992.81,0,0,0,0,0,0,0,0,0
7667,40.765664,-74.0698087,28,"163,269",0.32,"5,831",117429.68,0,0,41504.6,50.68,0,884939.38,48562.71,0,6715029.32,0,156719.89,900892.04,0,19599.03,0,0,0,0,0,0
9475,37.4124625,-121.9285615,28,"103,585",0.2,"3,699",0,0,7937.12,0,43295.88,0,0,84781.7,77773.66,1048003.27,0,11151.95,0,0,0,19123.19,1884.76,0,0,129.14,0
8240,38.6445835,-121.1901761,28,"80,440",0.16,"2,873",0,0,127958.36,21203.79,66935.46,9989.43,0,152521.82,51070.93,8964.15,338538.07,0,0,0,246348.53,99487.2,0,0,0,15543.49,0
17644,32.9031839,-117.2254511,28,"76,890",0.15,"2,746",131965.95,0,0,198562.88,0.36,12748.35,7118.04,16321,0,1245599.61,4690.39,410171.56,0,0,242835.6,0,0,0,0,0,0
2506,40.2801764,-111.7293267,28,"74,349",0.15,"2,655",0,0,0,4579.86,23311.8,122246.62,6993493.86,67615.81,826157.77,201204.34,0,43561.08,0,0,0,13845.65,0,157144.26,0,6192.38,0
4775,40.0416002,-75.1350684,28,"49,082",0.1,"1,753",0,0,0,0,0,106381.39,46437.63,39571.79,0,0,0,31511.17,208631.65,0,111323.78,202929.04,21108.07,0,0,0,0
4669,40.0415476,-75.1351024,28,"49,082",0.1,"1,753",0,0,0,0,0,103769.6,46437.63,39571.79,0,0,0,31511.17,208631.65,0,111323.78,202929.04,20673.14,0,0,0,0
4867,39.9372075,-75.2716102,28,"32,128",0.06,"1,147",0,0,59919.18,0,0,153252.09,19184.51,4263.26,0,0,51460.46,0,0,0,0,85916.05,0,0,0,0,0
3716,38.5936417,-90.3194627,28,"17,538",0.03,626,37768.68,0,0,46468.91,0,128052.1,501139.87,47964.36,3585659.08,15945.47,0,91312.16,0,0,78177.83,781294.49,354.53,0,0,956901.04,0
7441,40.2023354,-74.0120814,28,"14,387",0.03,514,0,0,0,0,219.28,6929.58,0,2312.71,0,0,0,0,0,0,0,0,1014.48,10764.66,0,0,0
4785,40.1848405,-75.2568226,28,"11,213",0.02,400,0,0,0,0,322463.76,214408.92,1056.64,6433.2,0,0,0,0,0,0,0,781281.07,2307.59,0,0,0,0
5134,38.3459079,-77.4382843,28,"10,323",0.02,369,0,0,0,56277.02,91938.79,263567.71,2896048.34,46963.87,443541.13,0,0,0,0,0,408067.57,0,362.78,0,0,7234.35,0
903,41.3323116,-73.9590979,28,"9,667",0.02,345,0,0,0,1603306.85,0,582882.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9476,37.4123303,-121.9183837,27,"221,577",0.44,"8,207",0,0,14663.84,6676.36,14728.61,0,0,426342.21,0,667263.88,0,0,0,0,0,4456.86,0,0,0,320.5,0
9473,37.4093321,-121.9524483,27,"202,082",0.4,"7,485",0,0,15472.99,0,151415.05,7.14,0,19455.01,0,2323505.8,0,0,0,0,0,0,1212.07,0,0,0,0
2722,45.2320334,-93.4594654,27,"83,957",0.17,"3,110",0,16330,0,0,641488.93,1576.53,15990208.62,94356.81,74724.79,0,0,0,0,0,0,1690566.1,0,0,4345.55,32627.96,0
3970,33.1411281,-117.163918,27,"82,589",0.16,"3,059",16592.73,0,9061.73,0,1975.86,37720.99,80961.55,20723.9,246033.02,245665.48,53314.16,0,0,0,0,4842.21,0,33888.24,0,0,0
4989,40.2581614,-74.8154285,27,"65,909",0.13,"2,441",0,0,0,266670.15,0,312899.07,109848.9,99821.05,138914.56,0,0,168838.47,0,0,483506.09,0,0,0,0,0,0
18822,41.058303,-74.0218766,27,"37,524",0.07,"1,390",0,0,5543.93,0,9843.58,188791.61,2547258.98,514.98,0,0,0,0,0,0,0,0,16103.71,0,0,0,0
4866,39.9327778,-75.2822222,27,"35,654",0.07,"1,321",0,0,58758.95,3927.97,0,293300.72,732.33,13606.24,0,0,80558.97,0,0,0,0,88878.62,13573.16,0,0,0,0
15018,42.1181511,-87.7437643,27,"31,917",0.06,"1,182",0,0,0,9691.79,21702.4,292488.35,33525.51,5407.56,17269972.64,0,130773.19,0,0,0,17855.66,25021.52,916.67,0,0,0,0
6435,32.7437853,-117.0304556,27,"31,663",0.06,"1,173",43071.4,0,337.98,70621.78,179247.22,5616.08,80504.65,8131.37,0,0,136473.86,14074.07,0,0,0,5703.52,0,0,0,0,0
4884,40.2350552,-74.8311128,27,"23,097",0.05,855,0,0,105213.26,0,0,333581.64,2071541.9,13559.36,105270.23,0,0,0,13285.78,14259.28,314469.56,0,0,0,0,13867.01,0
885,41.7411642,-73.575615,27,"13,001",0.03,482,0,0,0,0,5280.37,231825.32,8261.84,12424.32,0,0,0,0,0,0,0,0,534.88,3008.05,0,0,0
6804,42.394271,-71.0775203,27,"180,659",0.36,"6,691",0,0,0,51301.12,719.79,19283.17,37783.06,93018.59,0,0,359786.12,0,257171.63,0,0,0,723.67,0,0,4345.03,0
2502,40.5633836,-111.9007231,26,"192,009",0.38,"7,385",36861.26,0,0,960.04,14078.57,0,406136.6,116958.13,0,72799.6,674145.02,0,0,0,0,575.3,0,0,0,0,0
8782,38.8496676,-77.0434549,26,"145,647",0.29,"5,602",39222.06,0,20633.29,0,2135.68,0,0,82096.07,0,0,0,0,0,0,172426.43,0,0,0,0,0,0
5953,39.1719866,-76.6336479,26,"112,943",0.22,"4,344",614.36,0,0,14111.76,168777.23,12795.81,0,76784.69,377912.82,0,122131.78,0,86255.04,0,352462.36,276291.19,0,4294.67,0,2258.95,0
8200,38.5963601,-121.4919983,26,"110,510",0.22,"4,250",0,0,10397.63,802.93,0,9209.4,0,39821.5,0,0,0,0,0,0,0,0,0,0,0,0,0
5353,37.973714,-122.0291063,26,"107,184",0.21,"4,122",0,0,1245.99,4018.98,562.09,339358.75,0,135042.67,1217991.15,27169.31,48165.33,0,0,0,0,18582.84,0,2379.87,0,0,0
4676,40.001622,-75.153094,26,"92,465",0.18,"3,556",0,0,40.56,306.52,45296.85,22109.33,2036.94,68053.03,0,0,8547.74,0,0,0,0,6387.49,1374.22,351117.01,50219.34,0,0
8676,36.1993602,-86.5169718,26,"54,591",0.11,"2,100",0,0,0,2277809.34,2504589.84,198908.39,20230757.81,12520.22,0,69889.89,0,274037.61,0,0,0,0,0,0,0,0,0
16534,41.5233464,-81.5928812,26,"45,319",0.09,"1,743",0,0,4060.09,187016.47,39086.96,69030.99,56570.47,4976.09,0,0,58294.11,0,126904.13,0,0,109855.58,0,0,0,0,0
7412,39.4279761,-74.5094997,26,"21,235",0.04,817,0,14197.28,50894.68,334.1,57262.3,8614.27,3663,0,0,0,0,0,0,0,336384.8,2416.93,0,0,0,294211.98,0
311,33.92071,-84.3413296,25,"230,888",0.45,"9,236",30930.72,0,0,5135.7,0,0,0,131717.94,0,98587.25,535325.6,0,0,3516.37,0,0,0,0,0,0,0
9316,34.0918474,-117.5599189,25,"187,431",0.37,"7,497",0,0,33035.46,0,0,4190.23,112522.38,51287.81,485251.79,0,0,2710307.15,0,0,0,0,0,0,0,0,0
9463,37.4049722,-122.0325739,25,"147,702",0.29,"5,908",19807.16,0,0,2744.9,3455.1,0,0,283158.18,0,362520.81,0,0,0,0,30889.28,0,2908.01,3794.77,0,0,0
15063,41.8906736,-87.8822074,25,"110,471",0.22,"4,419",0,0,1327.54,1501.15,0,106805.02,3845107.47,3050.61,1495441.85,10836.61,94499.87,673156.56,0,0,0,8793.96,0,0,0,0,0
17948,39.7921397,-105.1106061,25,"53,481",0.11,"2,139",0,0,62181.51,0,5975.73,20625.24,1128164.55,99626.56,0,0,169357.99,0,0,0,0,0,0,70091.2,0,0,0
4706,40.0398319,-75.3685227,25,"50,214",0.1,"2,009",0,0,42472.9,1777.44,10041.44,98720.87,0,0,0,292505.19,119669.08,0,0,0,81884.97,251266.38,16391.86,502010.39,0,0,0
5029,40.3224503,-80.0299791,25,"17,858",0.04,714,0,0,555493.4,0,1153006.07,696657.33,0,20451.49,11810.85,0,0,0,0,0,0,0,9468.49,78779.34,0,0,0
15007,41.4186164,-87.9890172,25,"13,009",0.03,520,0,0,0,0,0,16722.9,653968.99,14714.22,2163966.11,9357.05,33271.68,663820.98,0,0,130681.7,65038.4,13274.4,0,0,19655.61,0
3678,38.6287482,-90.1373164,25,"10,796",0.02,432,145963.81,0,10172.48,0,6763.63,145149.22,0,41582.16,2308092.35,0,0,0,0,0,0,16479.31,1473.9,35798.18,0,0,0
18867,32.8978432,-97.0410145,24,"222,297",0.44,"9,262",54003.04,0,0,77993.98,225879.3,0,0,101818.66,0,0,0,0,0,0,0,0,0,0,0,0,0
6421,32.6739324,-117.1136577,24,"137,003",0.27,"5,708",44444.45,0,46221.84,239.07,0,14372.85,634977.67,94020.49,0,0,0,10867.33,0,0,0,0,2633.81,0,0,0,0
10902,32.9857093,-96.7108076,24,"116,627",0.23,"4,859",26435.63,0,0,29882.81,10381.45,2599.77,0,95166.39,0,1523113.25,0,0,24722.12,0,0,53437.88,0,0,0,4799.66,0
14948,42.0288317,-88.2800467,24,"69,124",0.14,"2,880",0,0,79872.43,0,1910.55,158467.54,1594204.73,136272.76,8507754.72,0,92440.14,0,0,0,0,85728.27,0,0,0,2054.69,0
7707,40.7829072,-74.1989759,24,"62,541",0.12,"2,606",228392.38,0,0,22693,22875.72,40655.92,141864.71,44633.44,0,0,0,323242.74,0,0,149385.16,453126.63,0,0,0,0,0
19424,40.7829072,-74.1989759,24,"62,541",0.12,"2,606",228392.38,0,0,22693,22875.72,40655.92,141864.71,44633.44,0,0,0,323242.74,0,0,149385.16,453126.63,0,0,0,0,0
16950,28.2607464,-81.4807881,24,"21,068",0.04,878,0,0,0,0,1429433.53,46.39,7571.83,12506.16,0,58656.9,0,0,0,0,0,0,0,0,0,5457.89,0
4761,39.935101,-75.295135,24,"9,164",0.02,382,0,0,0,0,0,378914.98,0,0,0,0,0,0,0,0,0,141424.03,0,0,0,0,0
10161,45.6053587,-122.6857448,24,"94,452",0.19,"3,936",179858.18,0,6737.32,286.93,44467.85,0,0,121170.68,0,436715.13,0,58770.73,0,0,65576.92,801653.86,0,0,0,2454.57,0
10497,47.1536245,-122.4977405,24,"48,635",0.1,"2,026",34768.18,0,0,1783.21,80717.3,19726.16,422498.95,20236.81,0,0,0,0,0,0,0,0,0,0,191054.4,0,0
12207,41.9835664,-87.8631879,23,"263,627",0.52,"11,462",297624.41,0,0,2256.4,0,216.93,0,100566.77,0,680348.07,0,0,10232.16,0,0,0,0,0,0,3483.58,0
6459,32.7701304,-117.1495222,23,"153,539",0.3,"6,676",10857.29,0,0,4428.76,4233.53,11388.51,0,216256.96,237195.48,0,768735.63,0,0,0,0,0,0,0,0,0,0
3723,38.6075255,-90.3302231,23,"127,782",0.25,"5,556",0,0,46490.34,0,0,41861.15,628077.44,128897.08,324307.93,0,164415.95,104703.99,0,0,49894.53,140234.34,14834.07,0,0,0,0
20457,33.4295309,-111.9325525,23,"106,385",0.21,"4,625",0,0,0,15367.6,0,0,0,46737.13,35873.72,153226.86,0,0,0,0,0,397309.83,10954.69,0,0,1517487.19,0
4789,40.1402377,-74.8172511,23,"95,271",0.19,"4,142",78815.3,10258.94,1361.53,25181.38,3905.53,31730.34,29064925.39,0,0,0,185058.85,0,0,0,73325.56,0,0,0,0,9561.28,0
16541,41.4830762,-81.5837941,23,"55,809",0.11,"2,426",0,0,77171.86,87273.45,3246.95,410010.36,0,16786.44,2695655.18,0,0,0,0,0,0,0,0,0,0,0,0
17944,39.5189869,-104.8650843,23,"54,084",0.11,"2,351",176970,0,0,0,38739.71,138.89,0,29635.4,0,0,0,0,13918.77,0,0,115229.93,0,0,0,181566.35,0
4774,40.0234962,-75.1583171,23,"47,312",0.09,"2,057",58742.08,0,31587.65,36.12,0,12122,411087.8,4143.95,0,0,0,56479.52,222907.27,0,0,167451.95,0,0,0,0,0
5394,38.016875,-121.889128,23,"38,666",0.08,"1,681",1984930.34,364.58,0,73.29,0,114178.19,0,57725.33,1860136.91,0,187333.38,0,0,0,0,0,8629.35,265653,0,0,0
4853,39.9894692,-75.2489675,23,"35,762",0.07,"1,555",0,0.64,7079.93,0,114799.86,219983.62,142710.07,23780.02,19287.43,0,0,0,0,0,0,4894.17,4759.9,548983.46,0,0,0
4743,39.9407231,-75.3259356,23,"19,799",0.04,861,0,0,0,0,0,347785.47,0,3759.11,0,0,0,0,0,0,336607.48,278888.7,0,0,0,0,0
14881,41.6457334,-87.6229888,23,"16,711",0.03,727,0,0,0,0,92.49,9112.92,6800599.58,13993.8,965179.49,0,0,1492645.49,1252264.97,0,0,124496.95,5481.5,0,0,0,0
7133,42.0928865,-71.2680455,23,"177,838",0.35,"7,732",0,127499.49,0,0,0,0,0,613553.6,0,13125.44,120687.65,0,0,0,0,0,15405.01,0,0,0,0
2693,44.8583473,-93.2223685,22,"145,154",0.29,"6,598",13257.42,0,0,28501.5,0,3751.51,0,305010.05,0,468546.93,0,0,0,0,0,13355.38,1053.82,0,0,2369.81,0
7572,40.3133214,-74.0140287,22,"33,235",0.07,"1,511",0,0,0,0,684414.67,115021.95,705.15,13897.87,0,0,0,0,0,0,339945.98,0,169542.09,0,0,0,0
14927,42.3340619,-88.043707,22,"33,038",0.06,"1,502",0,0,0,0,0,200421.2,6073.7,35525.77,1617398.53,0,0,0,0,0,0,26702.22,0,0,0,19051.78,0
8225,38.635746,-121.4079902,22,"25,991",0.05,"1,181",62086.3,0,0,3137.49,7736.41,47301.87,20280.15,64172.14,0,0,0,0,0,0,0,0,0,0,0,0,0
4673,40.024559,-75.147903,22,"25,307",0.05,"1,150",0,0,67.31,127.19,27343.34,10421.42,0,11393.15,29062.9,0,15618.39,0,0,0,0,156650.57,21684.52,12943.8,0,0,0
7623,41.0328181,-74.0362099,22,"17,679",0.03,804,0,0,175823.17,0,719933,97442.6,2546322.16,0,0,0,0,0,0,0,394058.16,0,322370.9,0,0,0,0
10204,45.587584,-122.5931,22,"330,752",0.65,"15,034",0,0,0,3073.52,0,0,0,167496.66,0,0,0,0,0,0,0,0,0,0,0,0,0
2692,44.8561874,-93.2302597,21,"158,310",0.31,"7,539",0,0,0,13448.77,7940.96,101145.53,0,339740.94,0,371713.52,0,0,0,0,0,13355.38,0,0,0,4586.14,0
16528,41.4875058,-81.6667988,21,"151,842",0.3,"7,231",34768.11,0,7881.92,235.35,0,0,9838422.95,13942.79,268695.36,0,0,2978059.77,0,0,0,0,0,551232.3,0,0,0
4826,40.0741579,-75.2860774,21,"96,895",0.19,"4,614",902680.68,0,0,0,114662.9,9334.39,12794100.15,124436.21,141240.32,0,0,226153.38,0,0,421377.27,205310.4,0,0,0,0,0
15028,42.306918,-87.846487,21,"76,144",0.15,"3,626",87914.1,0,46181.15,46930.4,0,102554.27,93426.92,50744.16,0,0,0,0,0,0,133301.19,0,1505.07,0,0,0,0
14938,41.9366073,-87.8664646,21,"71,371",0.14,"3,399",0,0,0,447.63,1024.46,30210.03,3599673.78,5459.76,2426866.59,0,45950.72,83556.23,0,0,0,8075.63,0,25574.26,0,0,0
7724,40.5615111,-74.296629,21,"61,485",0.12,"2,928",0,78606.98,0,7829.63,10653.9,5738.63,1922088.42,78588.43,131595.93,29217.5,1246293.46,80925.51,4956.15,0,207424.71,0,0,0,0,0,0
8779,38.8691393,-77.0545125,21,"37,236",0.07,"1,773",382628.28,0,0,0,7269.2,0,0,222751.9,0,0,0,78444.53,0,0,1355.55,38011.85,0,0,0,0,0
18801,39.9838972,-75.2461172,21,"32,208",0.06,"1,534",0,0,7904.76,0,0,115316.1,436365.48,11800.27,0,0,0,89268.79,126597.53,0,0,0,10285.93,36891.54,0,0,0
4858,39.9141322,-75.3946973,21,"29,256",0.06,"1,393",0,0,285.73,0,45394.99,197829.09,95853.26,16161.48,0,0,488264.53,0,0,0,151334.73,29998.62,0,0,0,0,0
14993,41.5132894,-87.964989,21,"25,035",0.05,"1,192",0,0,1589.05,419.81,59684.75,11387.7,2212231.42,75488.74,811977.24,30099.27,119881.58,47777.47,164723.18,41576.21,0,0,0,8911.6,2777.29,0,0
6420,32.772058,-117.042603,21,"19,717",0.04,939,97759.59,0,207.39,1031.15,111141.02,173302.4,0,5681.98,50544.73,0,7181.09,0,0,0,0,0,1788.92,0,19164.26,0,0
9302,34.2848664,-118.8780516,21,"9,217",0.02,439,0,0,659.19,119222.76,88661.32,193289.34,8360.96,22728.81,0,0,146167.87,15654.96,0,0,0,1366.33,0,51093.47,0,0,0
14959,42.168999,-87.941981,20,"254,743",0.5,"12,737",0,0,0,419503.11,9907.32,408007.2,1423595.97,92222.72,1078618.68,1988903.31,0,409130.04,0,0,0,0,0,0,0,48192.58,0
3654,38.716207,-90.3080895,20,"89,887",0.18,"4,494",0,0,64423.29,0,0,170124.78,0,81068.16,27737.85,0,0,0,0,0,375607.51,0,7914.11,1927479.32,0,0,0
6418,32.6623327,-117.1073452,20,"53,143",0.1,"2,657",2502.96,0,0,0,2055.97,24431.56,99.72,17077.17,0,0,14028.08,0,0,0,0,24209.06,381.77,20546.12,0,0,0
18039,39.80638,-104.7835493,20,"41,851",0.08,"2,093",1859333.59,0,0,0,1513.73,18007.9,2921.33,42174.99,50034.73,65955.89,0,0,0,0,0,11379.51,0,0,0,91898.61,0
5015,40.3415955,-80.0281737,20,"40,621",0.08,"2,031",0,0,100590.25,0,1153220.32,94267.7,0,112884.96,89674.11,21999.41,291179.57,35379.43,0,0,0,0,0,0,0,1829.66,0
895,41.0188758,-73.7981191,20,"36,651",0.07,"1,833",0,0,19487.01,44001.48,62090.35,188291.71,0,0,0,0,0,0,0,25415.79,0,881.36,0,0,0,39947.56,0
15072,41.8811326,-88.1988814,20,"33,067",0.07,"1,653",0,0,410.64,0,52003.54,33420.2,7977479.4,17395.9,1733584.94,57699.08,162144.49,149587.57,0,0,0,0,0,0,0,0,0
12162,42.0735644,-87.6913762,20,"18,429",0.04,921,0,0,0,0,2860.11,8940.76,0,17901.69,3076916.84,0,38540,0,22017.1,0,11412.47,15821.53,2521.86,0,0,0,0
4783,40.1528168,-75.2244652,20,"17,399",0.03,870,0,0,0,3607.76,0,172297.78,8922.18,41934.17,0,0,39126.64,0,0,0,0,5386.26,1864.01,0,0,68358.89,0
9313,33.7844721,-117.2296725,20,"13,476",0.03,674,0,0,1212.05,7219.46,163.16,90207.46,237094.93,17442.5,7972.01,10066.42,2687.9,0,0,0,0,5625.67,0,0,0,0,0
17120,33.7844721,-117.2296725,20,"13,476",0.03,674,0,0,1212.05,7219.46,163.16,90207.46,237094.93,17442.5,7972.01,10066.42,2687.9,0,0,0,0,5625.67,0,0,0,0,0
5395,38.0192752,-121.9351006,20,"7,050",0.01,353,1983615.82,0,0,0,14768.08,355407.04,0,14144.84,1405596.57,0,0,0,0,0,0,80371.24,30243.36,54389.28,0,0,0
888,41.382926,-73.9467766,20,"4,890",0.01,245,0,0,0,0,259400.4,6608.61,2669596.06,18060.62,0,0,0,0,0,0,0,0,1217.94,0,0,0,0
7684,40.8679738,-74.0598849,19,"300,745",0.59,"15,829",663335.6,59741.73,0,0,54709.06,0,358968.87,0,669480.54,150844.38,0,1213393.54,0,0,111378.87,0,0,0,0,0,0
9303,33.9131534,-117.288335,19,"269,236",0.53,"14,170",210813.2,0,0,33991.82,0,0,2969809.03,21620.35,0,98915.64,0,0,0,0,0,0,0,0,3738.94,0,0
17119,33.9131534,-117.288335,19,"269,236",0.53,"14,170",210813.2,0,0,33991.82,0,0,2969809.03,21620.35,0,98915.64,0,0,0,0,0,0,0,0,3738.94,0,0
2694,44.8552428,-93.2274735,19,"162,030",0.32,"8,528",0,0,0,19781.42,5872.61,103600.21,0,182297.56,0,0,0,0,0,0,0,13355.38,1053.82,0,0,4586.14,0
19111,39.7853728,-104.9671338,19,"140,419",0.28,"7,390",0,0,0,11275.21,0,415.11,316703.25,3942.97,0,0,0,1131308.59,0,0,0,18541.2,0,0,0,0,0
18191,41.3154112,-74.1311506,19,"132,136",0.26,"6,955",78425.83,0,1843.39,29665.68,206025.91,0,0,46198.07,0,0,1180950.46,0,0,0,0,0,17807.4,961147.85,0,0,0
18831,41.3154112,-74.1311506,19,"132,136",0.26,"6,955",78425.83,0,1843.39,29665.68,206025.91,0,0,46198.07,0,0,1180950.46,0,0,0,0,0,17807.4,961147.85,0,0,0
14921,42.1268054,-87.8279001,19,"84,851",0.17,"4,466",0,0,0,4808.42,5459.32,20387.86,980.79,35235.6,9617494.39,0,103527.14,0,0,0,0,808082.63,13142.69,0,527.83,0,0
3966,33.1313935,-117.124947,19,"68,828",0.14,"3,623",36704.48,0,19384.53,2030.36,0,166196.36,454994.08,60803.47,0,0,177196.75,3684315.05,0,0,0,0,0,0,0,0,0
16542,41.4792197,-81.5843158,19,"31,877",0.06,"1,678",0,0,0,75323.84,699.81,854323.22,0,23186.91,7198148.13,0,0,0,0,0,0,0,8125.78,0,0,0,0
14966,42.4174753,-88.0794271,19,"31,413",0.06,"1,653",0,0,35401.03,0,0,262047.43,7467655.66,14427.47,1802243.38,0,42363.15,0,0,0,0,42106.53,0,0,0,0,0
18199,41.1090726,-74.0529682,19,"31,307",0.06,"1,648",0,0,548.98,0,0,129180.76,0,20280.73,0,0,0,0,0,0,0,0,19357.65,220278.78,0,0,0
7545,40.6361787,-74.835612,19,"23,880",0.05,"1,257",0,0,0,0,0,89958.64,3280786.8,0,0,0,0,155336.85,0,25417.08,802308.49,0,43874.51,0,0,2691.91,0
4779,40.1012636,-75.1537746,19,"11,592",0.02,610,0,0,0,3331.35,1143033.86,697971.76,58088.06,19297.3,0,0,0,0,0,0,0,57003.24,0,0,0,0,0
4352,35.5879879,-106.055882,19,"8,410",0.02,443,0,0,116287,0,3248333.45,105582.89,0,10413.01,809786.59,0,0,62862.3,0,0,0,0,0,0,0,0,0
14953,41.9385434,-87.8601738,18,"218,480",0.43,"12,138",0,0,0,4869.21,0,13954.31,3428266.62,8513.95,382167.39,0,0,1889077.43,0,0,0,8075.63,30527.94,25574.26,0,0,0
569,25.8451563,-80.3256621,18,"151,265",0.3,"8,404",953.09,0,0,19440.6,0,8220.66,15060.46,32028.24,0,0,0,15229309.96,0,0,0,0,0,0,0,0,0
